Days Wasted,Nitrogen Levels,Price per Pound,Unread Emails,Big Foot Sightings,Ice Cream Related Deaths,Years Old,Hours Wasted,Bad Dates,Beard Length in Meters
88.0,0.13528368093041865,5.0,7797.0,2.0,127.0,102.0,117.0,14761.0,16.72347723828034
746.0,0.16506107863125952,7.0,7331.0,2.0,167.0,37.0,12.0,73474.0,45.440885297336486
1170.0,0.2180240328629396,8.0,9918.0,5.0,741.0,13.0,109.0,59829.0,11.681958304646006
507.0,0.3847290818481255,7.0,806.0,3.0,245.0,99.0,33.0,19552.0,30.109913227226993
1079.0,0.25621934063532736,10.0,5482.0,1.0,958.0,99.0,29.0,26333.0,18.890558110446946
842.0,0.09427166840616741,11.0,4890.0,5.0,298.0,97.0,63.0,44595.0,66.7289042102693
776.0,0.10166885656038305,10.0,4255.0,1.0,625.0,50.0,155.0,9439.0,25.16174451289538
712.0,0.17562083545249874,4.0,6700.0,2.0,747.0,22.0,58.0,47453.0,4.055406736023949
22.0,0.14797309693221528,4.0,6409.0,1.0,670.0,70.0,102.0,81388.0,73.66254401895743
1047.0,0.426249115654032,8.0,907.0,4.0,268.0,23.0,84.0,90361.0,29.117360400525662
426.0,0.7533801945316257,2.0,7228.0,4.0,927.0,49.0,131.0,93832.0,15.596935397672425
1390.0,0.9424743637687524,6.0,3493.0,3.0,484.0,1.0,69.0,40639.0,33.65801008715815
83.0,0.10188568502255657,7.0,183.0,4.0,53.0,10.0,4.0,55459.0,75.45751109836408
1437.0,0.2839012777178447,4.0,3350.0,2.0,421.0,66.0,53.0,91166.0,64.14434968755448
1062.0,0.861688647521489,11.0,1082.0,3.0,356.0,80.0,84.0,22862.0,17.914741535145843
1633.0,0.7344548723694698,2.0,262.0,5.0,161.0,50.0,123.0,28641.0,1.156163035953849
165.0,0.553362055630622,4.0,9925.0,2.0,473.0,23.0,169.0,46131.0,62.93346378552903
1729.0,0.803156682153464,4.0,4780.0,5.0,629.0,57.0,183.0,94293.0,26.360473897206056
1804.0,0.8776577364457008,7.0,5423.0,1.0,86.0,39.0,16.0,43446.0,70.33708435413789
1929.0,0.2687552277079298,11.0,2568.0,1.0,301.0,90.0,88.0,66635.0,58.01430216990226
1818.0,0.4585085533254324,10.0,8847.0,2.0,719.0,62.0,81.0,31155.0,59.724699422571106
1112.0,0.9196202925926482,7.0,3448.0,4.0,994.0,50.0,184.0,86514.0,8.527000980691717
588.0,0.7945605889743451,6.0,8348.0,1.0,841.0,24.0,8.0,97611.0,12.0951185442656
1742.0,0.23940940028195712,3.0,3470.0,1.0,328.0,62.0,168.0,57278.0,65.31398106839187
127.0,0.6976949146083274,8.0,2018.0,1.0,467.0,29.0,23.0,83598.0,78.99569720591715
942.0,0.755220615309693,1.0,9104.0,4.0,301.0,73.0,148.0,58343.0,16.286567020082956
1353.0,0.7864513947276782,10.0,8757.0,1.0,985.0,55.0,6.0,71387.0,77.20588385077254
1260.0,0.9913889974294108,4.0,7446.0,1.0,678.0,47.0,22.0,51978.0,60.34240047479708
15.0,0.3299473417386277,5.0,9696.0,1.0,159.0,25.0,99.0,28287.0,18.35751362223727
1741.0,0.4273552087894378,2.0,4858.0,2.0,679.0,50.0,162.0,97814.0,67.61477541491611
738.0,0.45375841743991496,2.0,1861.0,5.0,562.0,22.0,29.0,12281.0,49.364758890890094
1291.0,0.6099496828933512,2.0,2559.0,5.0,294.0,10.0,78.0,34427.0,62.29216680994199
545.0,0.32038506435825875,10.0,6020.0,5.0,235.0,75.0,129.0,58276.0,7.281492413045014
1186.0,0.3806963898570681,7.0,994.0,1.0,269.0,59.0,151.0,95247.0,40.55923160199814
10.0,0.8557319292282048,3.0,6156.0,5.0,533.0,74.0,61.0,11282.0,46.35057000185216
1554.0,0.8987790533712267,8.0,1089.0,4.0,432.0,26.0,157.0,41003.0,22.11229861105184
1323.0,0.7934678530185915,4.0,9972.0,4.0,131.0,72.0,152.0,2660.0,73.53435460725855
240.0,0.4833294092066963,3.0,8344.0,1.0,378.0,56.0,17.0,42263.0,66.07286317317258
1532.0,0.6396600826871893,4.0,9051.0,4.0,259.0,19.0,80.0,27513.0,78.12946627897743
1211.0,0.060948853662926794,4.0,9575.0,4.0,694.0,76.0,16.0,59830.0,50.36643199165466
1090.0,0.14545129729493733,6.0,1377.0,4.0,673.0,59.0,112.0,48276.0,50.59844880688003
454.0,0.2842026397242313,12.0,236.0,1.0,302.0,1.0,39.0,24929.0,29.57324333611634
615.0,0.9598782680512662,11.0,8957.0,2.0,735.0,62.0,42.0,63008.0,13.237847061476133
1129.0,0.44949508795658866,10.0,5109.0,3.0,705.0,42.0,8.0,11762.0,14.90038126643211
1103.0,0.6842412066716883,1.0,2520.0,1.0,297.0,57.0,7.0,96619.0,2.2810461869477683
870.0,0.36102073698414405,9.0,5575.0,1.0,870.0,75.0,88.0,89501.0,41.59586107295259
1676.0,0.49856964984401675,8.0,977.0,2.0,989.0,62.0,128.0,6538.0,3.726207515548262
1823.0,0.07656159650979089,5.0,2685.0,1.0,249.0,18.0,98.0,20819.0,36.565470002576596
775.0,0.032791865888666005,2.0,5629.0,3.0,245.0,63.0,60.0,71372.0,66.81001504818693
467.0,0.7158470704572825,6.0,2332.0,2.0,916.0,67.0,160.0,1625.0,52.59863397643403
1972.0,0.25627597385035283,11.0,3233.0,4.0,955.0,1.0,88.0,10441.0,40.32766098085403
1757.0,0.016669196443415357,9.0,6939.0,4.0,444.0,46.0,121.0,80283.0,3.8131981471722978
1860.0,0.4623081407687739,4.0,6860.0,2.0,970.0,28.0,111.0,81807.0,62.105034197760574
822.0,0.31743307609696736,2.0,9924.0,5.0,300.0,82.0,131.0,86734.0,33.98330986568665
55.0,0.25751462660082214,6.0,1185.0,4.0,182.0,97.0,148.0,92876.0,31.53252915332742
1661.0,0.5731187736993592,11.0,3320.0,2.0,495.0,34.0,90.0,91388.0,8.842120404315546
884.0,0.15038387095563321,7.0,6981.0,5.0,540.0,100.0,109.0,7322.0,17.547415592366047
1542.0,0.9326425749258126,4.0,8689.0,2.0,431.0,23.0,146.0,78827.0,39.44090698052344
1187.0,0.7739757870232868,2.0,8955.0,2.0,384.0,82.0,88.0,66318.0,34.912993971676315
361.0,0.5355990618517568,2.0,8085.0,2.0,344.0,7.0,102.0,65745.0,27.50843335272714
265.0,0.19954477317366548,10.0,9998.0,1.0,264.0,84.0,171.0,37261.0,18.926932660354893
1177.0,0.3549154421346279,7.0,3769.0,1.0,879.0,66.0,155.0,68288.0,66.19659376174687
1149.0,0.529734400308387,7.0,6599.0,1.0,595.0,95.0,163.0,91033.0,24.36536349330249
1627.0,0.7283882167538205,5.0,3738.0,1.0,265.0,85.0,117.0,50330.0,61.2708246547917
1091.0,0.1299185813648256,1.0,2033.0,5.0,368.0,79.0,162.0,15192.0,56.62136364720247
1385.0,0.592540026294753,8.0,7932.0,2.0,924.0,59.0,135.0,71287.0,45.188350718676276
1919.0,0.5210482102603329,6.0,7005.0,1.0,612.0,77.0,160.0,39897.0,64.27195423081368
1536.0,0.34299289373157593,6.0,1768.0,2.0,734.0,89.0,20.0,25781.0,54.95031876662334
1046.0,0.10116671716592796,2.0,9820.0,3.0,212.0,57.0,26.0,23007.0,37.30056127840565
820.0,0.6398621509989663,11.0,5759.0,5.0,996.0,92.0,105.0,7161.0,17.82514910842377
1362.0,0.9756490299917004,12.0,5440.0,1.0,225.0,23.0,46.0,28377.0,13.91843117798487
1040.0,0.963724885344945,12.0,3470.0,5.0,115.0,21.0,57.0,26990.0,78.88462544568343
298.0,0.8215311404242854,4.0,7882.0,3.0,807.0,95.0,171.0,78996.0,20.501925334803175
1404.0,0.6792396169865813,7.0,4638.0,5.0,453.0,31.0,120.0,71666.0,26.78675132459977
71.0,0.3912872498189621,8.0,3232.0,4.0,525.0,13.0,143.0,19297.0,4.063656107756131
1379.0,0.48451781235447144,4.0,5362.0,2.0,464.0,64.0,160.0,34702.0,80.45489821807665
403.0,0.2682539776839612,2.0,888.0,2.0,941.0,33.0,17.0,11062.0,1.0014798943101852
1015.0,0.3816910803859309,2.0,3255.0,1.0,644.0,91.0,124.0,68668.0,54.721444032776766
1079.0,0.3104979051985828,12.0,6545.0,2.0,834.0,43.0,183.0,55594.0,27.482861568175935
415.0,0.7777975191061194,9.0,11.0,3.0,713.0,33.0,158.0,56295.0,24.79853737730012
1665.0,0.30221138735924347,8.0,1627.0,4.0,993.0,29.0,85.0,36531.0,55.49549618547648
1435.0,0.1956122781245152,11.0,4432.0,2.0,419.0,102.0,108.0,27991.0,45.37283346201606
1562.0,0.707779012088348,1.0,3045.0,5.0,314.0,13.0,13.0,41743.0,52.68875713949138
271.0,0.17845018380709277,7.0,6494.0,2.0,470.0,89.0,57.0,57505.0,14.746747581405575
1980.0,0.37200974954892474,12.0,2668.0,1.0,710.0,28.0,56.0,57614.0,70.63850238952065
1609.0,0.24929298449449588,3.0,6778.0,4.0,491.0,79.0,32.0,11921.0,75.15613454360167
1606.0,0.15754205467991378,10.0,1594.0,1.0,218.0,85.0,64.0,48849.0,23.064451834832035
1425.0,0.4354734236889093,3.0,4766.0,1.0,907.0,95.0,132.0,88508.0,55.35826068629014
948.0,0.11275591049397793,7.0,2376.0,3.0,703.0,46.0,31.0,36245.0,52.12443911175579
1403.0,0.6049699209635336,5.0,4089.0,4.0,263.0,25.0,19.0,9944.0,31.235020681099183
718.0,0.6119039092359573,1.0,9079.0,1.0,640.0,76.0,72.0,70221.0,9.924057645981359
345.0,0.9621509459270764,8.0,2116.0,3.0,318.0,6.0,30.0,38554.0,58.20902637627476
1574.0,0.7935840058317633,10.0,1766.0,4.0,699.0,31.0,33.0,8300.0,61.45876822754259
1874.0,0.8343462492648379,4.0,7046.0,1.0,520.0,96.0,77.0,34096.0,11.426752357569226
1201.0,0.3510506871022786,5.0,6735.0,4.0,313.0,56.0,78.0,2869.0,31.603387798945064
345.0,0.7926186447885287,2.0,9554.0,3.0,267.0,11.0,169.0,27117.0,68.21002231263303
919.0,0.2164055518442658,5.0,5703.0,4.0,271.0,37.0,169.0,97542.0,75.59461580375701
1820.0,0.836724374987351,7.0,8683.0,2.0,384.0,12.0,13.0,58578.0,15.976368151985188
519.0,0.3485608855522072,4.0,8460.0,2.0,639.0,4.0,73.0,21379.0,47.2759470084893
360.0,0.4580613094469064,3.0,6254.0,1.0,472.0,54.0,91.0,85022.0,21.349822388980066
679.0,0.013568515254891778,6.0,5262.0,3.0,259.0,85.0,8.0,18750.0,42.903990442167164
1751.0,0.579469124826236,10.0,5306.0,3.0,572.0,34.0,129.0,52265.0,12.459918613311624
585.0,0.08113656032814742,2.0,9118.0,3.0,953.0,74.0,156.0,73305.0,24.11441861552467
252.0,0.28306529330418573,12.0,4362.0,4.0,111.0,79.0,168.0,80062.0,48.57034724560318
961.0,0.81002055203956,12.0,154.0,5.0,491.0,71.0,100.0,22544.0,61.8442467140605
1009.0,0.9821095779734559,7.0,1029.0,2.0,187.0,84.0,152.0,81252.0,80.79059966961096
252.0,0.8571564717101877,3.0,6530.0,2.0,548.0,40.0,134.0,82006.0,30.556592776465454
872.0,0.009637175756564864,4.0,2307.0,2.0,252.0,6.0,58.0,36906.0,55.15802808689827
1756.0,0.729977842999772,5.0,5705.0,4.0,266.0,71.0,127.0,47794.0,25.95298832510347
1858.0,0.89328029581853,3.0,8618.0,1.0,258.0,67.0,119.0,80793.0,61.96363386219047
1463.0,0.6498899042767038,2.0,2669.0,4.0,753.0,93.0,69.0,41085.0,59.59681894286876
1227.0,0.716321911141438,4.0,3306.0,3.0,719.0,43.0,17.0,31348.0,52.9011886017209
1765.0,0.9291406298198263,3.0,6194.0,3.0,152.0,99.0,33.0,41621.0,52.343501407499
1010.0,0.2913356290067798,5.0,8945.0,2.0,72.0,20.0,68.0,88991.0,10.985909263354497
1393.0,0.07511316141977575,3.0,456.0,1.0,319.0,48.0,75.0,31064.0,11.70502953996552
1389.0,0.7248110600018417,5.0,5781.0,4.0,111.0,16.0,66.0,52347.0,3.6017608995581205
888.0,0.9514262521605173,1.0,142.0,1.0,577.0,42.0,176.0,70469.0,10.951999131597546
768.0,0.7542645822909346,11.0,1435.0,3.0,57.0,44.0,69.0,19346.0,56.64591854096503
669.0,0.07742376116919514,8.0,7630.0,1.0,304.0,63.0,113.0,62357.0,21.632533694840305
638.0,0.30977485255670945,7.0,1087.0,5.0,910.0,36.0,18.0,4786.0,38.72173645951841
432.0,0.2171076275936773,10.0,8822.0,3.0,789.0,53.0,159.0,37241.0,50.790331403893894
1953.0,0.25072100685598986,2.0,4387.0,4.0,498.0,92.0,106.0,11308.0,9.163934088572056
535.0,0.15136459650049217,4.0,8541.0,5.0,712.0,90.0,155.0,45290.0,8.136569457320306
1684.0,0.5946716962019007,1.0,3055.0,3.0,878.0,104.0,85.0,23840.0,40.44160494204578
1513.0,0.28207099083701337,1.0,919.0,2.0,165.0,21.0,22.0,38360.0,71.87711617312074
980.0,0.185666358806178,11.0,6574.0,4.0,571.0,79.0,35.0,14937.0,4.507133839222946
468.0,0.7674654881777995,9.0,6939.0,1.0,564.0,96.0,86.0,52313.0,44.27873970712383
75.0,0.12561176813843244,12.0,378.0,2.0,725.0,41.0,25.0,83680.0,24.796446621437116
1872.0,0.7135258553807525,7.0,5504.0,2.0,715.0,82.0,64.0,44776.0,40.805663514633615
161.0,0.15403474112903115,4.0,1439.0,2.0,409.0,77.0,80.0,1689.0,49.80223147854768
1956.0,0.7929093685347143,9.0,7687.0,1.0,265.0,43.0,164.0,35227.0,47.94088355214968
1169.0,0.7940665803494161,1.0,5477.0,5.0,484.0,19.0,148.0,27978.0,67.09877711677615
411.0,0.6251614904788102,11.0,7709.0,3.0,429.0,61.0,135.0,85555.0,10.617010600801953
115.0,0.16563585445406748,12.0,8172.0,3.0,584.0,45.0,50.0,28459.0,71.38831683691943
313.0,0.9805131752678945,5.0,7298.0,1.0,537.0,46.0,155.0,22552.0,21.94186490455022
33.0,0.6292386901867529,9.0,6254.0,1.0,964.0,47.0,66.0,47974.0,56.52351289234318
1497.0,0.8842599563612908,12.0,7788.0,3.0,679.0,28.0,101.0,71288.0,56.92094869498575
158.0,0.0064304226729514635,12.0,8149.0,4.0,610.0,53.0,175.0,92808.0,47.95876969920862
1320.0,0.16062387588381788,6.0,9345.0,5.0,930.0,85.0,54.0,46230.0,70.12219634780367
1120.0,0.05085475336323897,11.0,2149.0,4.0,749.0,6.0,96.0,95217.0,55.87579502780877
140.0,0.03711569773603718,11.0,896.0,4.0,82.0,37.0,88.0,37475.0,57.856396052239525
360.0,0.8571322099471728,5.0,4297.0,2.0,79.0,95.0,50.0,22349.0,40.4744889901481
370.0,0.5479877458960041,6.0,3473.0,4.0,757.0,23.0,118.0,73572.0,80.55553044850467
1446.0,0.19726023227231226,3.0,9927.0,1.0,573.0,60.0,80.0,53381.0,72.68073552422503
1866.0,0.9150729799000984,7.0,524.0,4.0,79.0,76.0,80.0,49237.0,63.50194971680904
157.0,0.07412844573669275,11.0,8477.0,1.0,105.0,44.0,128.0,80592.0,36.58400498186812
1499.0,0.8275099935019424,5.0,85.0,4.0,516.0,61.0,63.0,33641.0,18.04656692120443
1240.0,0.1148186400243495,12.0,1798.0,4.0,602.0,64.0,24.0,73242.0,32.09317297451402
1499.0,0.3237139181180291,7.0,4280.0,3.0,838.0,29.0,12.0,84945.0,23.371074471929735
156.0,0.016211553265988998,3.0,9651.0,4.0,708.0,77.0,32.0,39634.0,74.70697916967299
1333.0,0.4461604850956623,6.0,9307.0,3.0,91.0,89.0,171.0,28931.0,31.50176081363491
1410.0,0.8859491906326555,9.0,2612.0,2.0,204.0,13.0,101.0,85131.0,74.44148491491771
584.0,0.40878738899326184,8.0,6298.0,3.0,678.0,78.0,129.0,96938.0,69.13033005982753
299.0,0.40084721406153623,7.0,4719.0,3.0,611.0,74.0,23.0,52321.0,73.55447325433029
1520.0,0.20414823385991987,9.0,9916.0,2.0,808.0,13.0,57.0,81503.0,45.74827557856669
1215.0,0.6944134237550389,11.0,387.0,1.0,102.0,22.0,59.0,88884.0,43.70938854535225
539.0,0.8725401905877795,11.0,2991.0,1.0,976.0,39.0,115.0,57803.0,7.896023285687254
1245.0,0.08832124868177926,7.0,7335.0,3.0,277.0,79.0,145.0,61306.0,34.47972942695098
313.0,0.9458083645609412,6.0,4159.0,2.0,762.0,12.0,71.0,60981.0,5.610138500995144
55.0,0.3755567991693287,10.0,4684.0,3.0,50.0,58.0,143.0,94527.0,69.53681721622138
1597.0,0.8990150795137335,12.0,2716.0,5.0,703.0,64.0,10.0,64954.0,47.5014593801016
55.0,0.8160958633266215,6.0,5956.0,1.0,517.0,18.0,38.0,53580.0,7.581513147777344
1658.0,0.2826639045038447,9.0,7589.0,5.0,783.0,21.0,15.0,42271.0,18.197306281971276
1323.0,0.08395609286144579,7.0,5358.0,1.0,579.0,21.0,99.0,39184.0,42.00886226383722
1968.0,0.14017265989411587,5.0,6877.0,1.0,474.0,63.0,102.0,27839.0,2.6714415873660244
1452.0,0.3339057902871655,2.0,8009.0,5.0,368.0,98.0,168.0,48888.0,4.046698155537736
915.0,0.10597030260442364,8.0,4689.0,4.0,248.0,76.0,136.0,80950.0,29.196606981061013
927.0,0.8199138065673195,4.0,1392.0,1.0,158.0,23.0,84.0,19940.0,56.94742532003051
1818.0,0.4350012434179017,7.0,380.0,5.0,278.0,39.0,12.0,30300.0,71.12610347722749
33.0,0.5864786740477729,9.0,7385.0,1.0,920.0,62.0,168.0,42313.0,9.356333825423263
1817.0,0.5280239626786528,1.0,7888.0,3.0,740.0,104.0,33.0,1616.0,47.61419081754226
940.0,0.589482020988118,5.0,2918.0,5.0,952.0,19.0,121.0,16453.0,47.22135481072364
432.0,0.22512764338620572,6.0,5146.0,5.0,958.0,7.0,88.0,38826.0,53.10228179476499
1035.0,0.35801911579626233,2.0,523.0,1.0,604.0,77.0,150.0,28548.0,45.59080655630545
1375.0,0.9464144168683913,4.0,5069.0,1.0,282.0,65.0,39.0,87424.0,52.68320246169643
1445.0,0.13129196674603172,11.0,9999.0,3.0,307.0,5.0,27.0,15061.0,32.61145417258679
1844.0,0.5054375445935901,2.0,5206.0,5.0,135.0,34.0,67.0,74249.0,48.80970717746049
861.0,0.7948947069837701,12.0,7756.0,4.0,217.0,32.0,174.0,1554.0,52.21971192812802
613.0,0.49707735429239963,12.0,707.0,5.0,196.0,65.0,126.0,44626.0,77.83421795001482
1724.0,0.8027098949711018,12.0,2815.0,1.0,220.0,26.0,42.0,58023.0,37.986657028058104
1441.0,0.11217766627025438,10.0,6774.0,5.0,581.0,59.0,154.0,42400.0,1.1636168772978324
1704.0,0.5374866553459438,3.0,9335.0,1.0,340.0,21.0,160.0,22274.0,67.17713180010504
1293.0,0.12285549232147264,4.0,4601.0,5.0,82.0,96.0,32.0,26945.0,35.31027851471267
415.0,0.15065156094987753,8.0,8854.0,2.0,289.0,42.0,172.0,58766.0,42.09505017569678
1501.0,0.9513107089741113,5.0,5796.0,5.0,863.0,83.0,159.0,81583.0,71.79654363891578
576.0,0.746054524733478,5.0,6198.0,3.0,761.0,7.0,79.0,52903.0,77.20381477845926
697.0,0.49169980781935074,5.0,6793.0,5.0,858.0,26.0,6.0,39097.0,3.0705173100241288
296.0,0.005219541844010633,9.0,3055.0,3.0,941.0,36.0,22.0,75717.0,54.99288113137111
617.0,0.3910700396948872,8.0,6078.0,1.0,204.0,20.0,184.0,8383.0,64.7045420922464
203.0,0.6115220118857668,12.0,3902.0,4.0,90.0,61.0,31.0,18334.0,78.34599989418943
1525.0,0.5871559719858265,4.0,9559.0,4.0,844.0,62.0,64.0,57811.0,44.83204607503103
1404.0,0.9699327204372514,4.0,5836.0,4.0,691.0,57.0,91.0,73908.0,77.12619164731707
1151.0,0.8254189507928582,3.0,2369.0,1.0,588.0,85.0,80.0,35206.0,66.50599003677782
1947.0,0.413431470937187,3.0,4376.0,1.0,291.0,76.0,78.0,17485.0,59.20321172005819
823.0,0.7798134848798126,12.0,1750.0,5.0,876.0,61.0,80.0,18335.0,25.893270733593194
392.0,0.8831386436620552,10.0,2274.0,3.0,607.0,83.0,109.0,2260.0,73.51338008965574
179.0,0.0648852332999792,7.0,1567.0,1.0,626.0,87.0,6.0,75524.0,43.565781034913414
1247.0,0.2129610195556485,10.0,2464.0,2.0,394.0,92.0,98.0,72211.0,4.951596385682266
1878.0,0.8148420520242345,6.0,213.0,3.0,927.0,49.0,31.0,95205.0,64.08017655452936
388.0,0.6826375176849565,8.0,7000.0,1.0,92.0,29.0,123.0,30098.0,69.42089582761947
1216.0,0.9289303140582854,8.0,106.0,1.0,201.0,58.0,79.0,71410.0,34.95614563358177
1710.0,0.43766071740046697,12.0,2687.0,2.0,559.0,58.0,121.0,55811.0,52.039635753969904
646.0,0.7135027849560311,12.0,5393.0,3.0,242.0,56.0,131.0,33531.0,71.12316637141777
1267.0,0.48807544086380805,10.0,8054.0,1.0,814.0,35.0,163.0,64564.0,21.14581088641481
518.0,0.48433901963911985,3.0,138.0,1.0,510.0,5.0,142.0,44612.0,42.927997575244454
337.0,0.4598799385318284,7.0,1050.0,4.0,630.0,7.0,59.0,57512.0,26.359465861044402
457.0,0.6913511188292836,11.0,1788.0,5.0,52.0,5.0,169.0,50003.0,48.521263583840124
224.0,0.7714483400705778,3.0,6691.0,3.0,596.0,51.0,59.0,12458.0,40.08079999684488
1467.0,0.70572771481065,8.0,8515.0,4.0,662.0,72.0,82.0,18752.0,32.69709134853666
1853.0,0.03340848091142545,7.0,5551.0,3.0,389.0,27.0,172.0,89044.0,23.299392172811903
309.0,0.03470814917460019,3.0,6134.0,4.0,549.0,37.0,51.0,8619.0,68.58077439088076
1521.0,0.18936300864029987,7.0,5368.0,3.0,266.0,22.0,163.0,48669.0,3.345746688247066
1493.0,0.9821732400812796,4.0,65.0,4.0,609.0,18.0,110.0,94254.0,67.95249254842369
485.0,0.4562060494376323,7.0,290.0,3.0,353.0,18.0,66.0,16914.0,39.98518375878602
563.0,0.5282105978052389,8.0,4600.0,4.0,620.0,52.0,104.0,38307.0,54.57370845119072
1144.0,0.8124796010843303,9.0,6183.0,5.0,577.0,95.0,71.0,84171.0,50.09524932778821
1542.0,0.9325389293589462,9.0,1451.0,5.0,358.0,9.0,85.0,45925.0,36.90403756143318
515.0,0.2082133404466432,8.0,9959.0,2.0,134.0,11.0,69.0,19595.0,25.765428248345998
1851.0,0.280127865113426,10.0,7592.0,2.0,950.0,82.0,99.0,46531.0,23.809104945376895
21.0,0.2455347892416453,11.0,6841.0,4.0,757.0,76.0,82.0,27393.0,67.47821552337273
1671.0,0.4121287451813741,11.0,5055.0,4.0,722.0,67.0,81.0,4191.0,20.37995599138744
497.0,0.6082032149719154,9.0,7441.0,3.0,945.0,13.0,103.0,13929.0,41.19705096477269
175.0,0.21402531156065285,12.0,1987.0,5.0,318.0,58.0,24.0,50491.0,57.24628103241564
318.0,0.669035675475697,4.0,2932.0,3.0,476.0,91.0,153.0,97733.0,63.05706000198548
432.0,0.37484860329834524,9.0,8916.0,5.0,259.0,55.0,89.0,90717.0,18.377584532512373
1806.0,0.8048674671094367,6.0,8701.0,3.0,898.0,75.0,178.0,49240.0,51.41919891434374
891.0,0.9830225610135696,8.0,1127.0,3.0,837.0,88.0,65.0,89937.0,74.45433767110501
951.0,0.8545699542142835,12.0,2071.0,5.0,71.0,49.0,151.0,92619.0,63.14921411692688
759.0,0.43455246194494346,4.0,8772.0,1.0,562.0,79.0,138.0,51231.0,22.0237308713587
931.0,0.7040880525111257,7.0,4019.0,1.0,520.0,68.0,44.0,67479.0,24.770086555033252
1114.0,0.013570595782479766,3.0,7071.0,5.0,661.0,79.0,57.0,25137.0,16.808475424480854
614.0,0.05450277607088028,6.0,2903.0,2.0,377.0,100.0,176.0,62712.0,56.60119305264332
1282.0,0.5052922596360774,10.0,4443.0,3.0,687.0,65.0,116.0,77476.0,35.491659558184615
1145.0,0.9607031311384616,4.0,9909.0,4.0,817.0,55.0,106.0,91201.0,56.564478692222515
262.0,0.9794994758505998,10.0,3737.0,2.0,266.0,77.0,133.0,21089.0,28.618264575656838
802.0,0.24759250267407862,9.0,7673.0,1.0,113.0,62.0,163.0,15388.0,70.5743409249256
963.0,0.9654320185970057,4.0,1066.0,3.0,180.0,97.0,51.0,32683.0,58.02588578431903
1475.0,0.8774476354319669,12.0,9667.0,3.0,844.0,17.0,181.0,27674.0,40.44426155141837
1156.0,0.8692471942331744,4.0,5365.0,5.0,519.0,52.0,59.0,11544.0,32.72910413038993
1868.0,0.8021351760793274,12.0,5028.0,2.0,724.0,53.0,86.0,13268.0,18.670281320935374
841.0,0.08971978729836849,8.0,9703.0,2.0,260.0,51.0,102.0,3327.0,32.29224508622616
525.0,0.05431271712232544,6.0,5990.0,2.0,934.0,104.0,57.0,29576.0,43.77838126647157
1040.0,0.29633577953592793,10.0,3336.0,5.0,57.0,5.0,116.0,21907.0,43.93474700690968
77.0,0.13563914692282641,1.0,2436.0,1.0,251.0,74.0,80.0,9935.0,27.929078214955524
1202.0,0.5098291168286162,5.0,5091.0,3.0,902.0,66.0,112.0,62340.0,22.72834868189286
1576.0,0.5914544495177602,9.0,2435.0,1.0,753.0,41.0,109.0,50473.0,59.33622896896783
63.0,0.11665857767455434,2.0,232.0,4.0,832.0,76.0,94.0,6128.0,80.46564215568503
1937.0,0.32941134117527504,12.0,2546.0,4.0,471.0,77.0,150.0,41467.0,68.07464789645026
1436.0,0.4196104726306692,9.0,2111.0,5.0,703.0,52.0,85.0,70285.0,72.3855284852048
842.0,0.288856401297402,7.0,7204.0,5.0,672.0,102.0,173.0,92917.0,3.4687108274628793
41.0,0.5112050290753997,8.0,8669.0,5.0,274.0,24.0,99.0,89551.0,22.975588126995756
1575.0,0.8029791418452937,11.0,8320.0,1.0,262.0,1.0,184.0,21282.0,52.95584834723671
1423.0,0.6426529894520262,3.0,5570.0,5.0,113.0,22.0,68.0,86814.0,56.508912136068744
1211.0,0.1470001655094697,8.0,7055.0,5.0,237.0,34.0,121.0,32132.0,43.09318777791953
1086.0,0.4204530061004612,3.0,4321.0,1.0,638.0,98.0,142.0,16432.0,67.34297313485385
1412.0,0.9647106267015799,4.0,5727.0,5.0,833.0,42.0,56.0,99162.0,32.21567862135236
603.0,0.9899634288908451,9.0,6834.0,1.0,410.0,2.0,127.0,99513.0,52.1337268585355
894.0,0.13465729320054887,9.0,1169.0,3.0,192.0,20.0,151.0,23967.0,49.169717929602506
1115.0,0.49839378356701336,1.0,4887.0,3.0,832.0,103.0,122.0,69625.0,44.77979738704857
1877.0,0.35466963217233016,7.0,9405.0,2.0,138.0,88.0,162.0,50208.0,73.23893908474521
556.0,0.09967739796634523,4.0,2551.0,2.0,520.0,12.0,169.0,48775.0,55.47877846297396
925.0,0.8378221717506791,4.0,2691.0,4.0,601.0,59.0,159.0,11653.0,80.09503931895541
1359.0,0.24661908620304207,2.0,39.0,1.0,625.0,92.0,41.0,86395.0,61.52823891106153
380.0,0.6043820615319874,11.0,8285.0,4.0,391.0,35.0,71.0,82388.0,23.842328496288822
83.0,0.29066025582158306,8.0,2834.0,5.0,75.0,60.0,139.0,17239.0,42.4984784705307
870.0,0.3086850896394211,2.0,5864.0,4.0,950.0,79.0,148.0,3872.0,28.232986913982792
688.0,0.4083091385611227,6.0,1227.0,3.0,680.0,18.0,48.0,90911.0,23.96562317906614
2.0,0.030627962207514847,8.0,9867.0,1.0,225.0,71.0,156.0,78091.0,6.6688259860260155
1476.0,0.24329946204450237,4.0,5646.0,3.0,896.0,101.0,162.0,4925.0,6.449075947692922
1616.0,0.5530945375592358,6.0,2519.0,1.0,907.0,13.0,90.0,88142.0,5.649563081199009
